YEAR_PRD,MONTH_PRD,SOURCE,PLANT,QTY
2015,NOV,Import,Yetakun,217
2015,NOV,Import,Zawtika,226
2015,OCT,Domestic Production,Arthit,238
2015,OCT,Domestic Production,Bongkot,1003
2015,OCT,Domestic Production,Erawan,1289
2015,OCT,Domestic Production,JDA,580
2015,OCT,Domestic Production,Lanta,1
2015,OCT,Domestic Production,Nam phong,12
2015,OCT,Domestic Production,Oths.,1
2015,OCT,Domestic Production,Pailin,314
2015,OCT,Domestic Production,Phu horm,108
2015,OCT,Domestic Production,Sirikit,43
2015,OCT,Domestic Production,Tan tawan,134
2015,OCT,Domestic Production,Yoong thong,3
2015,OCT,Import,LNG ,388
2015,OCT,Import,Yadana,379
2015,OCT,Import,Yetakun,229
2015,OCT,Import,Zawtika,216
2015,SEP,Domestic Production,Arthit,256
2015,SEP,Domestic Production,Bongkot,1004
2015,SEP,Domestic Production,Erawan,1309
2015,SEP,Domestic Production,JDA,604
2015,SEP,Domestic Production,Lanta,1
2015,SEP,Domestic Production,Nam phong,10
2015,SEP,Domestic Production,Oths.,1
2015,SEP,Domestic Production,Pailin,293
2015,SEP,Domestic Production,Phu horm,91
2015,SEP,Domestic Production,Sirikit,44
2015,SEP,Domestic Production,Tan tawan,101
2015,SEP,Domestic Production,Yoong thong,3
2015,SEP,Import,LNG ,307
2015,SEP,Import,Yadana,475
2015,SEP,Import,Yetakun,265
2015,SEP,Import,Zawtika,244
